row_id,fault_type,fault_bus,fault_impedance_ohm,pre_fault_voltage_pu,fault_voltage_pu,fault_current_pu,fault_current_ka,loading_pu
30326,LLLG,1,0.034,1.045,0.5153,0.9582,7.809,0.767
30327,SLG,2,0.034,1.01,0.5346,0.8594,7.1326,0.7126
30328,LL,3,0.034,1.0177,0.595,0.7635,6.4516,0.6599
30329,LLG,4,0.034,1.0195,0.6371,0.6903,5.9368,0.6197
30330,OC,5,0.034,1.07,0.9715,0.1742,1.5242,0.3358
30331,LLL,6,0.034,1.0615,0.5367,0.9493,8.4488,0.7621
30332,LLLG,7,0.034,1.09,0.5976,0.8903,8.0574,0.7297
30333,SLG,8,0.034,1.0559,0.5976,0.8284,7.6212,0.6956
30334,LL,9,0.034,1.051,0.6283,0.7635,7.1387,0.6599
30335,LLG,10,0.034,1.0569,0.6603,0.7161,6.8032,0.6339
30336,OC,11,0.034,1.0552,0.9494,0.1875,1.809,0.3431
30337,LLL,12,0.034,1.0504,0.4647,1.0599,10.3871,0.8229
30338,LLLG,13,0.034,1.0355,0.4872,0.9921,9.8711,0.7856
30339,SLG,0,0.038,1.06,0.5844,0.8592,6.8734,0.7225
30340,LL,1,0.038,1.045,0.6221,0.7635,6.2223,0.6699
30341,LLG,2,0.038,1.01,0.6272,0.6904,5.7304,0.6297
30342,OC,3,0.038,1.0177,0.9188,0.1742,1.4724,0.3458
30343,LLL,4,0.038,1.0195,0.4941,0.9498,8.168,0.7724
30344,LLLG,5,0.038,1.07,0.5956,0.857,7.4986,0.7213
30345,SLG,6,0.038,1.0615,0.6366,0.7671,6.8274,0.6719
30346,LL,7,0.038,1.09,0.6976,0.7079,6.4069,0.6394
30347,LLG,8,0.038,1.0559,0.6872,0.6648,6.1165,0.6157
30348,OC,9,0.038,1.051,0.9521,0.1742,1.6292,0.3458
30349,LLL,10,0.038,1.0569,0.5114,0.9863,9.3699,0.7925
30350,LLLG,11,0.038,1.0552,0.5438,0.9242,8.9185,0.7583
30351,SLG,12,0.038,1.0504,0.5748,0.8592,8.4199,0.7225
30352,LL,13,0.038,1.0355,0.5973,0.7912,7.8728,0.6852
30353,LLG,0,0.042,1.06,0.6647,0.7127,5.7014,0.572
30354,OC,1,0.042,1.045,0.9426,0.18,1.467,0.279
30355,LLL,2,0.042,1.01,0.4666,0.9819,8.1498,0.72
30356,LLLG,3,0.042,1.0177,0.5266,0.8867,7.4926,0.6677
30357,SLG,4,0.042,1.0195,0.5792,0.7944,6.8317,0.6169
30358,LL,5,0.042,1.07,0.6789,0.705,6.1686,0.5677
30359,LLG,6,0.042,1.0615,0.708,0.6367,5.6662,0.5302
30360,OC,7,0.042,1.09,0.9948,0.167,1.5111,0.2718
30361,LLL,8,0.042,1.0559,0.5324,0.9457,8.7005,0.7001
30362,LLLG,9,0.042,1.051,0.5599,0.8867,8.2906,0.6677
30363,SLG,10,0.042,1.0569,0.5999,0.8248,7.8356,0.6336
30364,LL,11,0.042,1.0552,0.6338,0.76,7.334,0.598
30365,LLG,12,0.042,1.0504,0.6551,0.7127,6.9842,0.572
30366,OC,13,0.042,1.0355,0.9296,0.1865,1.8558,0.2826
30367,LLL,0,0.046,1.06,0.4989,1.0135,8.1076,0.7474
30368,LLLG,1,0.046,1.045,0.5376,0.9159,7.4644,0.6937
30369,SLG,2,0.046,1.01,0.5547,0.8212,6.8157,0.6416
30370,LL,3,0.046,1.0177,0.6129,0.7293,6.1628,0.5911
30371,LLG,4,0.046,1.0195,0.6533,0.6592,5.6691,0.5526
30372,OC,5,0.046,1.07,0.9749,0.1663,1.4549,0.2815
30373,LLL,6,0.046,1.0615,0.5596,0.9058,8.0619,0.6882
30374,LLLG,7,0.046,1.09,0.6189,0.8499,7.6913,0.6574
30375,SLG,8,0.046,1.0559,0.6172,0.791,7.2775,0.6251
30376,LL,9,0.046,1.051,0.6462,0.7293,6.8192,0.5911
30377,LLG,10,0.046,1.0569,0.6769,0.6843,6.5009,0.5664
30378,OC,11,0.046,1.0552,0.953,0.1792,1.7292,0.2886
30379,LLL,12,0.046,1.0504,0.4893,1.0135,9.9318,0.7474
30380,LLLG,13,0.046,1.0355,0.51,0.9489,9.4413,0.7119
30381,SLG,0,0.01,1.06,0.5544,0.9179,7.3428,0.6848
30382,LL,1,0.01,1.045,0.5956,0.8156,6.6472,0.6286
30383,LLG,2,0.01,1.01,0.6035,0.7376,6.1218,0.5857
30384,OC,3,0.01,1.0177,0.9145,0.1861,1.5729,0.2824
30385,LLL,4,0.01,1.0195,0.4607,1.0146,8.7259,0.738
30386,LLLG,5,0.01,1.07,0.5657,0.9155,8.0107,0.6835
30387,SLG,6,0.01,1.0615,0.61,0.8195,7.2937,0.6307
30388,LL,7,0.01,1.09,0.6732,0.7563,6.8444,0.596
30389,LLG,8,0.01,1.0559,0.6645,0.7102,6.5342,0.5706
30390,OC,9,0.01,1.051,0.9478,0.1861,1.7405,0.2824
30391,LLL,10,0.01,1.0569,0.4766,1.0537,10.0098,0.7595
30392,LLLG,11,0.01,1.0552,0.5114,0.9873,9.5276,0.723
30393,SLG,12,0.01,1.0504,0.5448,0.9179,8.995,0.6848
30394,LL,13,0.01,1.0355,0.5698,0.8453,8.4104,0.6449
30395,LLG,0,0.014,1.06,0.6404,0.7609,6.087,0.6085
30396,OC,1,0.014,1.045,0.9382,0.1922,1.5662,0.2957
30397,LLL,2,0.014,1.01,0.4323,1.0483,8.701,0.7666
30398,LLLG,3,0.014,1.0177,0.4959,0.9467,7.9993,0.7107
30399,SLG,4,0.014,1.0195,0.5519,0.8481,7.2938,0.6565
30400,LL,5,0.014,1.07,0.6549,0.7527,6.5857,0.604
30401,LLG,6,0.014,1.0615,0.6866,0.6797,6.0494,0.5638
30402,OC,7,0.014,1.09,0.9908,0.1783,1.6133,0.288
30403,LLL,8,0.014,1.0559,0.4995,1.0097,9.2889,0.7453
30404,LLLG,9,0.014,1.051,0.5292,0.9467,8.8513,0.7107
30405,SLG,10,0.014,1.0569,0.5715,0.8806,8.3655,0.6743
30406,LL,11,0.014,1.0552,0.6078,0.8114,7.83,0.6363
30407,LLG,12,0.014,1.0504,0.6308,0.7609,7.4565,0.6085
30408,OC,13,0.014,1.0355,0.9249,0.1991,1.9813,0.2995
30409,LLL,0,0.018,1.06,0.4638,1.0813,8.6507,0.7947
30410,LLLG,1,0.018,1.045,0.5061,0.9772,7.9644,0.7375
30411,SLG,2,0.018,1.01,0.5267,0.8762,7.2722,0.6819
30412,LL,3,0.018,1.0177,0.5882,0.7782,6.5756,0.628
30413,LLG,4,0.018,1.0195,0.6312,0.7033,6.0488,0.5868
30414,OC,5,0.018,1.07,0.971,0.1774,1.5524,0.2976
30415,LLL,6,0.018,1.0615,0.5285,0.9665,8.6019,0.7316
30416,LLLG,7,0.018,1.09,0.5898,0.9068,8.2065,0.6987
30417,SLG,8,0.018,1.0559,0.5903,0.844,7.765,0.6642
30418,LL,9,0.018,1.051,0.6215,0.7782,7.276,0.628
30419,LLG,10,0.018,1.0569,0.6539,0.7301,6.9364,0.6016
30420,OC,11,0.018,1.0552,0.9486,0.1912,1.845,0.3052
30421,LLL,12,0.018,1.0504,0.4542,1.0813,10.5971,0.7947
30422,LLLG,13,0.018,1.0355,0.4772,1.0124,10.0738,0.7568
30423,SLG,0,0.022,1.06,0.5612,0.9037,7.2296,0.707
30424,LL,1,0.022,1.045,0.6015,0.8032,6.5463,0.6518
30425,LLG,2,0.022,1.01,0.6086,0.7265,6.0303,0.6096
30426,OC,3,0.022,1.0177,0.915,0.1834,1.5498,0.3109
30427,LLL,4,0.022,1.0195,0.4678,1.0,8.6,0.76
30428,LLLG,5,0.022,1.07,0.5718,0.9026,7.8974,0.7064
30429,SLG,6,0.022,1.0615,0.6153,0.8082,7.1925,0.6545
30430,LL,7,0.022,1.09,0.6782,0.7456,6.7476,0.6201
30431,LLG,8,0.022,1.0559,0.6692,0.7,6.44,0.595
30432,OC,9,0.022,1.051,0.9483,0.1834,1.7149,0.3109
30433,LLL,10,0.022,1.0569,0.4843,1.0379,9.8602,0.7809
30434,LLLG,11,0.022,1.0552,0.5187,0.9723,9.3829,0.7448
30435,SLG,12,0.022,1.0504,0.5516,0.9037,8.8562,0.707
30436,LL,13,0.022,1.0355,0.5761,0.832,8.2788,0.6676
30437,LLG,0,0.026,1.06,0.6458,0.7493,5.9944,0.6321
30438,OC,1,0.026,1.045,0.9388,0.1893,1.5428,0.3241
30439,LLL,2,0.026,1.01,0.4398,1.0329,8.5728,0.7881
30440,LLLG,3,0.026,1.0177,0.5025,0.933,7.8835,0.7331
30441,SLG,4,0.026,1.0195,0.5576,0.8361,7.1901,0.6798
30442,LL,5,0.026,1.07,0.6597,0.7422,6.4939,0.6282
30443,LLG,6,0.026,1.0615,0.6907,0.6704,5.9668,0.5887
30444,OC,7,0.026,1.09,0.9912,0.1758,1.5908,0.3167
30445,LLL,8,0.026,1.0559,0.5064,0.9953,9.1568,0.7674
30446,LLLG,9,0.026,1.051,0.5358,0.933,8.7232,0.7331
30447,SLG,10,0.026,1.0569,0.5776,0.8676,8.2423,0.6972
30448,LL,11,0.026,1.0552,0.6135,0.7992,7.7128,0.6596
30449,LLG,12,0.026,1.0504,0.6362,0.7493,7.3431,0.6321
30450,OC,13,0.026,1.0355,0.9256,0.1961,1.9508,0.3278
30451,LLL,0,0.03,1.06,0.4718,1.0651,8.5209,0.8158
30452,LLLG,1,0.03,1.045,0.5131,0.9628,7.8467,0.7595
30453,SLG,2,0.03,1.01,0.5327,0.8634,7.1666,0.7049
30454,LL,3,0.03,1.0177,0.5934,0.7671,6.4817,0.6519
30455,LLG,4,0.03,1.0195,0.6357,0.6935,5.964,0.6114
30456,OC,5,0.03,1.07,0.9714,0.175,1.531,0.3262
30457,LLL,6,0.03,1.0615,0.5347,0.9535,8.486,0.7544
30458,LLLG,7,0.03,1.09,0.5957,0.8943,8.0936,0.7219
30459,SLG,8,0.03,1.0559,0.5958,0.8322,7.6561,0.6877
30460,LL,9,0.03,1.051,0.6267,0.7671,7.1721,0.6519
30461,LLG,10,0.03,1.0569,0.6588,0.7195,6.8356,0.6257
30462,OC,11,0.03,1.0552,0.9492,0.1884,1.8178,0.3336
30463,LLL,12,0.03,1.0504,0.4622,1.0651,10.4381,0.8158
30464,LLLG,13,0.03,1.0355,0.4848,0.997,9.9204,0.7784
30465,SLG,0,0.034,1.06,0.5676,0.8903,7.1226,0.7297
30466,LL,1,0.034,1.045,0.6069,0.7915,6.4509,0.6753
30467,LLG,2,0.034,1.01,0.6134,0.7161,5.9439,0.6339
30468,OC,3,0.034,1.0177,0.9155,0.1808,1.528,0.3395
30469,LLL,4,0.034,1.0195,0.4744,0.9862,8.4811,0.7824
30470,LLLG,5,0.034,1.07,0.5776,0.8903,7.7903,0.7297
30471,SLG,6,0.034,1.0615,0.6202,0.7974,7.097,0.6786
30472,LL,7,0.034,1.09,0.6828,0.7355,6.6561,0.6445
30473,LLG,8,0.034,1.0559,0.6735,0.6903,6.351,0.6197
30474,OC,9,0.034,1.051,0.9488,0.1808,1.6908,0.3395
30475,LLL,10,0.034,1.0569,0.4915,1.023,9.7189,0.8027
30476,LLLG,11,0.034,1.0552,0.5255,0.9582,9.2462,0.767
30477,SLG,12,0.034,1.0504,0.558,0.8903,8.7252,0.7297
30478,LL,13,0.034,1.0355,0.5821,0.8195,8.1544,0.6907
30479,LLG,0,0.038,1.06,0.6632,0.716,5.7279,0.6438
30480,OC,1,0.038,1.045,0.9425,0.1808,1.4737,0.3495
30481,LLL,2,0.038,1.01,0.4645,0.9863,8.1863,0.7925
30482,LLLG,3,0.038,1.0177,0.5248,0.8906,7.5255,0.7398
30483,SLG,4,0.038,1.0195,0.5777,0.7978,6.8612,0.6888
30484,LL,5,0.038,1.07,0.6776,0.7079,6.1945,0.6394
30485,LLG,6,0.038,1.0615,0.7069,0.6393,5.6895,0.6016
30486,OC,7,0.038,1.09,0.9947,0.1677,1.5174,0.3422
30487,LLL,8,0.038,1.0559,0.5305,0.9498,8.7379,0.7724
30488,LLLG,9,0.038,1.051,0.5581,0.8906,8.3271,0.7398
30489,SLG,10,0.038,1.0569,0.5982,0.8285,7.8707,0.7057
30490,LL,11,0.038,1.0552,0.6322,0.7635,7.3675,0.6699
30491,LLG,12,0.038,1.0504,0.6536,0.716,7.0166,0.6438
30492,OC,13,0.038,1.0355,0.9294,0.1874,1.8646,0.3531
30493,LLL,0,0.042,1.06,0.4967,1.0181,8.1448,0.74
30494,LLLG,1,0.042,1.045,0.5356,0.92,7.498,0.686
30495,SLG,2,0.042,1.01,0.553,0.8248,6.8458,0.6336
30496,LL,3,0.042,1.0177,0.6114,0.7325,6.1895,0.5829
30497,LLG,4,0.042,1.0195,0.6521,0.662,5.6931,0.5441
30498,OC,5,0.042,1.07,0.9748,0.167,1.461,0.2718
30499,LLL,6,0.042,1.0615,0.5579,0.9095,8.0946,0.6802
30500,LLLG,7,0.042,1.09,0.6173,0.8534,7.7232,0.6494
30501,SLG,8,0.042,1.0559,0.6157,0.7944,7.3084,0.6169
30502,LL,9,0.042,1.051,0.6448,0.7325,6.8488,0.5829
30503,LLG,10,0.042,1.0569,0.6755,0.6873,6.5296,0.558
30504,OC,11,0.042,1.0552,0.9528,0.18,1.737,0.279
30505,LLL,12,0.042,1.0504,0.4871,1.0181,9.9774,0.74
30506,LLLG,13,0.042,1.0355,0.5079,0.9533,9.4854,0.7043
30507,SLG,0,0.046,1.06,0.5881,0.8513,6.8104,0.6582
30508,LL,1,0.046,1.045,0.6252,0.7566,6.1662,0.6061
30509,LLG,2,0.046,1.01,0.63,0.6843,5.6797,0.5664
30510,OC,3,0.046,1.0177,0.919,0.1727,1.4596,0.285
30511,LLL,4,0.046,1.0195,0.4979,0.9417,8.0987,0.7079
30512,LLLG,5,0.046,1.07,0.5989,0.8499,7.4363,0.6574
30513,SLG,6,0.046,1.0615,0.6393,0.7609,6.772,0.6085
30514,LL,7,0.046,1.09,0.7002,0.7021,6.3537,0.5761
30515,LLG,8,0.046,1.0559,0.6897,0.6592,6.0646,0.5526
30516,OC,9,0.046,1.051,0.9523,0.1727,1.6151,0.285
30517,LLL,10,0.046,1.0569,0.5156,0.9776,9.287,0.7277
30518,LLLG,11,0.046,1.0552,0.5478,0.9159,8.8382,0.6937
30519,SLG,12,0.046,1.0504,0.5785,0.8513,8.3427,0.6582
30520,LL,13,0.046,1.0355,0.6007,0.7839,7.7994,0.6211
30521,LLG,0,0.01,1.06,0.6385,0.7649,6.119,0.6007
30522,OC,1,0.01,1.045,0.938,0.1932,1.5743,0.2862
30523,LLL,2,0.01,1.01,0.4297,1.0537,8.7454,0.7595
30524,LLLG,3,0.01,1.0177,0.4936,0.9514,8.0395,0.7033
30525,SLG,4,0.01,1.0195,0.55,0.8523,7.3297,0.6488
30526,LL,5,0.01,1.07,0.6532,0.7563,6.6176,0.596
30527,LLG,6,0.01,1.0615,0.6851,0.6829,6.078,0.5556
30528,OC,7,0.01,1.09,0.9907,0.1791,1.6211,0.2785
30529,LLL,8,0.01,1.0559,0.4971,1.0146,9.3346,0.738
30530,LLLG,9,0.01,1.051,0.5269,0.9514,8.8957,0.7033
30531,SLG,10,0.01,1.0569,0.5693,0.8851,8.4082,0.6668
30532,LL,11,0.01,1.0552,0.6058,0.8156,7.8706,0.6286
30533,LLG,12,0.01,1.0504,0.6289,0.7649,7.4958,0.6007
30534,OC,13,0.01,1.0355,0.9246,0.2002,1.9919,0.2901
30535,LLL,0,0.014,1.06,0.4611,1.087,8.6957,0.7878
30536,LLLG,1,0.014,1.045,0.5037,0.9822,8.0051,0.7302
30537,SLG,2,0.014,1.01,0.5246,0.8806,7.3088,0.6743
30538,LL,3,0.014,1.0177,0.5864,0.782,6.6081,0.6201
30539,LLG,4,0.014,1.0195,0.6297,0.7068,6.0782,0.5787
30540,OC,5,0.014,1.07,0.9708,0.1783,1.5598,0.288
30541,LLL,6,0.014,1.0615,0.5263,0.971,8.642,0.7241
30542,LLLG,7,0.014,1.09,0.5878,0.9111,8.2456,0.6911
30543,SLG,8,0.014,1.0559,0.5883,0.8481,7.8027,0.6565
30544,LL,9,0.014,1.051,0.6197,0.782,7.312,0.6201
30545,LLG,10,0.014,1.0569,0.6522,0.7338,6.9713,0.5936
30546,OC,11,0.014,1.0552,0.9484,0.1922,1.8545,0.2957
30547,LLL,12,0.014,1.0504,0.4514,1.087,10.6522,0.7878
30548,LLLG,13,0.014,1.0355,0.4746,1.0178,10.1269,0.7498
30549,SLG,0,0.018,1.06,0.559,0.9083,7.2666,0.6996
30550,LL,1,0.018,1.045,0.5996,0.8073,6.5793,0.644
30551,LLG,2,0.018,1.01,0.607,0.7301,6.0602,0.6016
30552,OC,3,0.018,1.0177,0.9149,0.1843,1.5574,0.3014
30553,LLL,4,0.018,1.0195,0.4654,1.0048,8.6411,0.7526
30554,LLLG,5,0.018,1.07,0.5698,0.9068,7.9344,0.6987
30555,SLG,6,0.018,1.0615,0.6136,0.8119,7.2256,0.6465
30556,LL,7,0.018,1.09,0.6766,0.7491,6.7793,0.612
30557,LLG,8,0.018,1.0559,0.6676,0.7033,6.4708,0.5868
30558,OC,9,0.018,1.051,0.9482,0.1843,1.7233,0.3014
30559,LLL,10,0.018,1.0569,0.4818,1.0431,9.9091,0.7737
30560,LLLG,11,0.018,1.0552,0.5163,0.9772,9.4302,0.7375
30561,SLG,12,0.018,1.0504,0.5494,0.9083,8.9016,0.6996
30562,LL,13,0.018,1.0355,0.5741,0.8364,8.3218,0.66
30563,LLG,0,0.022,1.06,0.644,0.7531,6.0246,0.6242
30564,OC,1,0.022,1.045,0.9386,0.1902,1.5504,0.3146
30565,LLL,2,0.022,1.01,0.4374,1.0379,8.6147,0.7809
30566,LLLG,3,0.022,1.0177,0.5003,0.9374,7.9214,0.7256
30567,SLG,4,0.022,1.0195,0.5558,0.84,7.224,0.672
30568,LL,5,0.022,1.07,0.6582,0.7456,6.5239,0.6201
30569,LLG,6,0.022,1.0615,0.6894,0.6735,5.9938,0.5804
30570,OC,7,0.022,1.09,0.9911,0.1766,1.5981,0.3071
30571,LLL,8,0.022,1.0559,0.5042,1.0,9.2,0.76
30572,LLLG,9,0.022,1.051,0.5336,0.9374,8.7651,0.7256
30573,SLG,10,0.022,1.0569,0.5756,0.8718,8.2826,0.6895
30574,LL,11,0.022,1.0552,0.6117,0.8032,7.7511,0.6518
30575,LLG,12,0.022,1.0504,0.6344,0.7531,7.3802,0.6242
30576,OC,13,0.022,1.0355,0.9254,0.1971,1.9608,0.3184
30577,LLL,0,0.026,1.06,0.4692,1.0704,8.5634,0.8087
30578,LLLG,1,0.026,1.045,0.5108,0.9675,7.8852,0.7521
30579,SLG,2,0.026,1.01,0.5307,0.8676,7.2011,0.6972
30580,LL,3,0.026,1.0177,0.5917,0.7707,6.5125,0.6439
30581,LLG,4,0.026,1.0195,0.6342,0.6967,5.9917,0.6032
30582,OC,5,0.026,1.07,0.9712,0.1758,1.538,0.3167
30583,LLL,6,0.026,1.0615,0.5327,0.9577,8.5239,0.7468
30584,LLLG,7,0.026,1.09,0.5938,0.8984,8.1306,0.7141
30585,SLG,8,0.026,1.0559,0.594,0.8361,7.6917,0.6798
30586,LL,9,0.026,1.051,0.625,0.7707,7.2061,0.6439
30587,LLG,10,0.026,1.0569,0.6572,0.723,6.8685,0.6177
30588,OC,11,0.026,1.0552,0.949,0.1893,1.8267,0.3241
30589,LLL,12,0.026,1.0504,0.4596,1.0704,10.4901,0.8087
30590,LLLG,13,0.026,1.0355,0.4823,1.0021,9.9706,0.7711
30591,SLG,0,0.03,1.06,0.5655,0.8947,7.1576,0.7221
30592,LL,1,0.03,1.045,0.6052,0.7953,6.4821,0.6674
30593,LLG,2,0.03,1.01,0.6119,0.7195,5.9721,0.6257
30594,OC,3,0.03,1.0177,0.9153,0.1817,1.5351,0.3299
30595,LLL,4,0.03,1.0195,0.4722,0.9907,8.52,0.7749
30596,LLLG,5,0.03,1.07,0.5757,0.8943,7.8253,0.7219
30597,SLG,6,0.03,1.0615,0.6186,0.8009,7.1283,0.6705
30598,LL,7,0.03,1.09,0.6813,0.7388,6.6861,0.6363
30599,LLG,8,0.03,1.0559,0.6721,0.6935,6.3801,0.6114
30600,OC,9,0.03,1.051,0.9487,0.1817,1.6987,0.3299
30601,LLL,10,0.03,1.0569,0.4892,1.0279,9.7651,0.7953
30602,LLLG,11,0.03,1.0552,0.5233,0.9628,9.2909,0.7595
30603,SLG,12,0.03,1.0504,0.5559,0.8947,8.768,0.7221
30604,LL,13,0.03,1.0355,0.5801,0.8236,8.1951,0.683
30605,LLG,0,0.034,1.06,0.6492,0.7419,5.9355,0.6481
30606,OC,1,0.034,1.045,0.9392,0.1875,1.5278,0.3431
30607,LLL,2,0.034,1.01,0.4446,1.023,8.4912,0.8027
30608,LLLG,3,0.034,1.0177,0.5066,0.9242,7.8098,0.7483
30609,SLG,4,0.034,1.0195,0.5612,0.8284,7.1241,0.6956
30610,LL,5,0.034,1.07,0.6628,0.7355,6.4355,0.6445
30611,LLG,6,0.034,1.0615,0.6933,0.6645,5.9142,0.6055
30612,OC,7,0.034,1.09,0.9915,0.1742,1.5765,0.3358
30613,LLL,8,0.034,1.0559,0.5108,0.9862,9.0728,0.7824
30614,LLLG,9,0.034,1.051,0.5399,0.9242,8.6416,0.7483
30615,SLG,10,0.034,1.0569,0.5815,0.8594,8.1639,0.7126
30616,LL,11,0.034,1.0552,0.6171,0.7915,7.6382,0.6753
30617,LLG,12,0.034,1.0504,0.6396,0.7419,7.271,0.6481
30618,OC,13,0.034,1.0355,0.9261,0.1941,1.9313,0.3468
30619,LLL,0,0.038,1.06,0.4944,1.0228,8.1826,0.8126
30620,LLLG,1,0.038,1.045,0.5336,0.9242,7.5322,0.7583
30621,SLG,2,0.038,1.01,0.5513,0.8285,6.8765,0.7057
30622,LL,3,0.038,1.0177,0.61,0.7357,6.2167,0.6546
30623,LLG,4,0.038,1.0195,0.6508,0.6648,5.7176,0.6157
30624,OC,5,0.038,1.07,0.9747,0.1677,1.4671,0.3422
30625,LLL,6,0.038,1.0615,0.5562,0.9132,8.1279,0.7523
30626,LLLG,7,0.038,1.09,0.6156,0.857,7.7557,0.7213
30627,SLG,8,0.038,1.0559,0.6141,0.7978,7.3398,0.6888
30628,LL,9,0.038,1.051,0.6433,0.7357,6.8789,0.6546
30629,LLG,10,0.038,1.0569,0.6741,0.6904,6.5589,0.6297
30630,OC,11,0.038,1.0552,0.9527,0.1808,1.7449,0.3495
30631,LLL,12,0.038,1.0504,0.4848,1.0228,10.0237,0.8126
30632,LLLG,13,0.038,1.0355,0.5057,0.9578,9.5302,0.7768
30633,SLG,0,0.042,1.06,0.5863,0.8552,6.8416,0.6504
30634,LL,1,0.042,1.045,0.6236,0.76,6.194,0.598
30635,LLG,2,0.042,1.01,0.6286,0.6873,5.7048,0.558
30636,OC,3,0.042,1.0177,0.9189,0.1735,1.4659,0.2754
30637,LLL,4,0.042,1.0195,0.496,0.9457,8.133,0.7001
30638,LLLG,5,0.042,1.07,0.5973,0.8534,7.4672,0.6494
30639,SLG,6,0.042,1.0615,0.638,0.764,6.7994,0.6002
30640,LL,7,0.042,1.09,0.6989,0.705,6.38,0.5677
30641,LLG,8,0.042,1.0559,0.6885,0.662,6.0903,0.5441
30642,OC,9,0.042,1.051,0.9522,0.1735,1.6221,0.2754
30643,LLL,10,0.042,1.0569,0.5135,0.9819,9.3281,0.72
30644,LLLG,11,0.042,1.0552,0.5458,0.92,8.878,0.686
30645,SLG,12,0.042,1.0504,0.5767,0.8552,8.381,0.6504
30646,LL,13,0.042,1.0355,0.599,0.7875,7.8357,0.6131
30647,LLG,0,0.046,1.06,0.6661,0.7094,5.6753,0.5802
30648,OC,1,0.046,1.045,0.9428,0.1792,1.4604,0.2886
30649,LLL,2,0.046,1.01,0.4687,0.9776,8.1139,0.7277
30650,LLLG,3,0.046,1.0177,0.5284,0.8829,7.4603,0.6756
30651,SLG,4,0.046,1.0195,0.5808,0.791,6.8029,0.6251
30652,LL,5,0.046,1.07,0.6802,0.7021,6.143,0.5761
30653,LLG,6,0.046,1.0615,0.7091,0.6341,5.6433,0.5387
30654,OC,7,0.046,1.09,0.9949,0.1663,1.5048,0.2815
30655,LLL,8,0.046,1.0559,0.5343,0.9417,8.6637,0.7079
30656,LLLG,9,0.046,1.051,0.5617,0.8829,8.2548,0.6756
30657,SLG,10,0.046,1.0569,0.6016,0.8212,7.8011,0.6416
30658,LL,11,0.046,1.0552,0.6354,0.7566,7.3011,0.6061
30659,LLG,12,0.046,1.0504,0.6565,0.7094,6.9523,0.5802
30660,OC,13,0.046,1.0355,0.9297,0.1857,1.8472,0.2921
30661,LLL,0,0.01,1.06,0.4582,1.0927,8.7415,0.781
30662,LLLG,1,0.01,1.045,0.5012,0.9873,8.0466,0.723
30663,SLG,2,0.01,1.01,0.5224,0.8851,7.3461,0.6668
30664,LL,3,0.01,1.0177,0.5846,0.786,6.6413,0.6123
30665,LLG,4,0.01,1.0195,0.6281,0.7102,6.1081,0.5706
30666,OC,5,0.01,1.07,0.9707,0.1791,1.5673,0.2785
30667,LLL,6,0.01,1.0615,0.5241,0.9756,8.6829,0.7166
30668,LLLG,7,0.01,1.09,0.5857,0.9155,8.2854,0.6835
30669,SLG,8,0.01,1.0559,0.5864,0.8523,7.8411,0.6488
30670,LL,9,0.01,1.051,0.6179,0.786,7.3486,0.6123
30671,LLG,10,0.01,1.0569,0.6504,0.7376,7.0068,0.5857
30672,OC,11,0.01,1.0552,0.9481,0.1932,1.8641,0.2862
30673,LLL,12,0.01,1.0504,0.4486,1.0927,10.7083,0.781
30674,LLLG,13,0.01,1.0355,0.472,1.0232,10.181,0.7428
30675,SLG,0,0.014,1.06,0.5567,0.913,7.3043,0.6922
30676,LL,1,0.014,1.045,0.5976,0.8114,6.6129,0.6363
30677,LLG,2,0.014,1.01,0.6053,0.7338,6.0907,0.5936
30678,OC,3,0.014,1.0177,0.9147,0.1852,1.5651,0.2919
30679,LLL,4,0.014,1.0195,0.4631,1.0097,8.6831,0.7453
30680,LLLG,5,0.014,1.07,0.5678,0.9111,7.9722,0.6911
30681,SLG,6,0.014,1.0615,0.6118,0.8157,7.2593,0.6386
30682,LL,7,0.014,1.09,0.6749,0.7527,6.8115,0.604
30683,LLG,8,0.014,1.0559,0.6661,0.7068,6.5022,0.5787
30684,OC,9,0.014,1.051,0.948,0.1852,1.7318,0.2919
30685,LLL,10,0.014,1.0569,0.4792,1.0483,9.9589,0.7666
30686,LLLG,11,0.014,1.0552,0.5138,0.9822,9.4784,0.7302
30687,SLG,12,0.014,1.0504,0.5471,0.913,8.9478,0.6922
30688,LL,13,0.014,1.0355,0.572,0.8408,8.3657,0.6524
30689,LLG,0,0.018,1.06,0.6422,0.7569,6.0555,0.6163
30690,OC,1,0.018,1.045,0.9384,0.1912,1.5582,0.3052
30691,LLL,2,0.018,1.01,0.4349,1.0431,8.6574,0.7737
30692,LLLG,3,0.018,1.0177,0.4981,0.942,7.96,0.7181
30693,SLG,4,0.018,1.0195,0.5539,0.844,7.2586,0.6642
30694,LL,5,0.018,1.07,0.6566,0.7491,6.5545,0.612
30695,LLG,6,0.018,1.0615,0.688,0.6766,6.0213,0.5721
30696,OC,7,0.018,1.09,0.991,0.1774,1.6056,0.2976
30697,LLL,8,0.018,1.0559,0.5019,1.0048,9.244,0.7526
30698,LLLG,9,0.018,1.051,0.5314,0.942,8.8078,0.7181
30699,SLG,10,0.018,1.0569,0.5736,0.8762,8.3236,0.6819
30700,LL,11,0.018,1.0552,0.6097,0.8073,7.7902,0.644
30701,LLG,12,0.018,1.0504,0.6326,0.7569,7.418,0.6163
